ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
407,01:165:490,Seminar in Chinese Literature and   Thought (3),Readings and research on topics in Chinese literature   and thought of either the classical or modern period.,Prerequisite: Permission of instructor.,Chinese,165
408,01:165:494,"Independent Study (3,3)",Supervised independent reading and study of a topic   selected by the student and approved by the instructor.,Prerequisites: Permission of instructor and   department.,Chinese,165
408,01:165:493,"Independent Study (3,3)",Supervised independent reading and study of a topic   selected by the student and approved by the instructor.,Prerequisites: Permission of instructor and   department.,Chinese,165
409,01:165:498,"Honors in Chinese (6,6)",,Both terms must be completed to receive credit.,Chinese,165
409,01:165:497,"Honors in Chinese (6,6)",,Both terms must be completed to receive credit.,Chinese,165
411,01:190:101,Word Power (3),Systematic study of the basic Greek and Latin   derivatives in English. Emphasis is on Greek and Latin elements in current    scientific and literary use.,,Classical Humanities,190
412,01:190:102,Medical Terminology (1.5),"Systematic study of scientific terminology based on   ancient Greek and Latin elements, with emphasis on the field of medicine.",May be taken concurrently with 01:190:101.,Classical Humanities,190
413,01:190:202,Medical and Biological Terminologies   (3),"Study of Greek and Latin origins of medical and   biological terms. Analysis of stems, prefixes, and suffixes. Historical   background of terminological development.",,Classical Humanities,190
414,01:190:205,Greek Civilization (3),"Survey of Greek thought and literature. Readings   include Homer, the lyric poets, the Athenian dramatists, and selected   readings from historians and philosophers. Artistic material may be   included.",,Classical Humanities,190
415,01:190:206,Roman Civilization (3),"Surveys Roman thought and literature. Readings include   Virgil, Ovid, Livy, Cicero, Tacitus, Petronius. Artistic material may    be included.",,Classical Humanities,190
416,01:190:207,Greek and Roman Mythology (3),"Examination of the nature, meaning, and continued   vitality of the principal classical myths through reading, lectures,   and slide presentations.",,Classical Humanities,190
417,01:190:208,Philosophy of the Greeks (3),Introduction to the major philosophical thinkers of   the ancient Greek world with special emphasis on Plato and Aristotle.,Credit not given for both this course and 01:730:208.,Classical Humanities,190
418,01:190:300,Greek and Roman Slavery (3),"Social, economic, legal, and political aspects of   slavery in ancient Greece and Rome. The sources and numbers of slaves,   forms of servitude, manumission, slave labor.",,Classical Humanities,190
419,01:190:309,Greek and Roman Athletics (3),"Examines the ideology and cultural context of ancient   athletic competition. Topics include the Olympic and other Panhellenic   games, Roman chariot-racing and gladiator combat, women athletes.",,Classical Humanities,190
420,01:190:310,Literature and Culture in Augustan   Rome (3),"The cultural renaissance under Augustus (44 B.C.-A.D. 14): the
writings of Virgil, Horace, Livy, Ovid, and the elegiac poets; the
building program at Rome; artistic trends.",Prerequisite: One course in Roman history or culture   or in Latin. Course meets once each week jointly with students enrolled in   01:580:310 during the lecture period scheduled for that course and once   separately. Students may not receive credit for both 01:190:310 and 01:580:  310. Students wishing to earn language credit in Latin should enroll in   Latin 01:580:310.,Classical Humanities,190
421,01:190:312,The Search for the Historical   Socrates (3),"Portraits of Socrates in Plato, Xenophon, Aeschines of   Sphettus, and Aristophanes. Birth of the philosophical dialogue and other   genres; life and thought of Socrates; later Socratic movements.","Prerequisite: One course in ancient Greek history,   culture, or philosophy, or permission of instructor. Course is jointly   taught with 01:490:312. Students wishing to earn language credit in Greek   should enroll in 01:490:312. Students may not receive credit for both 01:  190:312 and 01:490:312.",Classical Humanities,190
422,01:190:315,Latin Poets in English (3),"Selections from the Augustan poets Horace, Virgil, and   Propertius. Translations by Dryden, Ezra Pound, and others, with close   reference to the Latin original. Theories of translation.",Prerequisite: One year of Latin or permission of   instructor.,Classical Humanities,190
423,01:190:316,Byzantine Literature (3),"Key genres and works of Byzantine literature, late 6th   through 15th century. Readings drawn from history, hagiography, poetry,   theology, orations, romance, satire, and laments.",Credit not given for this course and 01:165:101 or   102.,Classical Humanities,190
424,01:190:318,Cleopatra (3),"Examines the historical Cleopatra and the reception of her image from
antiquity to the present in literature, art, and film. Issues
considered include female power in a man's world, east versus west, and
politics and propaganda.",,Classical Humanities,190
425,01:190:320,Women in Antiquity (3),"Women in the ancient societies of Greece and Rome.   Their roles and images in the social, legal, political, domestic,   philosophical, and artistic spheres examined using primary sources.",Credit not given for both this course and 01:510:251.,Classical Humanities,190
426,01:190:321,Classical Rhetoric (3),"Origins and development of rhetorical theory:   persuasive argument, emotional appeal, good style, and delivery.",,Classical Humanities,190
427,01:190:322,Greek Political Philosophy (3),"Political philosophies of Plato and Aristotle,   supplemented by readings in contemporary political philosophers.",,Classical Humanities,190
428,01:190:325,"Cults, Magic, and Witchcraft (3)","Magic and witchcraft in the everyday life of   antiquity, from pagan to Christian times; how individuals tried to control   the unknown. Literary and material sources.",,Classical Humanities,190
429,01:190:326,Greek and Roman Religion (3),"Study of pagan gods and goddesses, cults and practices   of the classical Greek world, Roman Republic, and Roman Empire.",,Classical Humanities,190
430,01:190:327,Science in Ancient Greece and Rome   (3),"Explores the nature and development of science in   ancient Greece and Rome, focusing on medicine, biology, physics,    and mathematics.",,Classical Humanities,190
431,01:190:328,Ancient Law in Action (3),Explores Greek and Roman constitutions and legal   systems in their social contexts. Illustrates procedural elements of   ancient criminal and civil law through mock trials.,,Classical Humanities,190
432,01:190:350,Greek Society (3),Social and economic life of the Greeks from the   Mycenaean period through the Hellenistic age. Written and material    evidence employed.,Recommended: 01:510:201. Credit not given for both   this course and 01:510:350.,Classical Humanities,190
